0
0
0
0
0
0.0031
0
0
0
0
0.0031
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0608
0
0.4665
0.0608
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0014
0.0172
0
0
0
0.0141
0
0
0
0
0.2439
1.0956
1.4047
4.3999
0.3584
0.1072
0.3195
0
0.0493
0
0
0
0
0
0
0.0927
0
0
0.8191
0.1447
0.1717
0
0
0
0
0
0
0
0
0
0.2415
0
0.0099
0
0.1055
0.3522
0.3175
0.0371
0.0132
0.0285
0
0.027
0
0
0
0
0
0
0
0
0
0
0
0
0
0.027
0.0341
0.0342
0
0
0.0302
0.7897
0.6498
0
1.013
0.3472
1.4646
1.2277
0.1237
0.2698
0.4376
0.212
0.1302
0
0
0.1266
0.1752
0.2517
0.0862
0.1203
0.4353
0.1032
0.0641
0
0.0203
0
0
0
0
0.2886
0.1182
0
0
0.0014
0
0
0
0
0.3441
0.1994
0.0301
0.0139
0.0203
0.054
0.027
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.024
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0202
0
0
0
0
0
0.0203
0.1825
0.142
0.2637
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0608
0.3563
0.173
0
0
0
0.0203
0
0
0
0
0.0406
0.0203
0
0
0
0
0
0
0.0203
0.0203
0.1217
0
0
0
0
0.0052
0.0104
0
0.108
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0203
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0203
0.0203
0.0203
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0023
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0226
0
0
0
0
0
0
0
0
0
0.027
0
0
0
0.027
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.8275
0.3056
0.2502
2e-04
0
0
0
0
0
0
0.0218
0
0
0
0.1852
0.7279
1.6935
0.0515
0
0.5476
0.1182
0.0253
0
0
0
0
0
0.0135
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0139
0
0
0
0
0
0
0
0
0
0
0
0.2155
0
0
0
0
0
0
0
0
0
0
0
0.1662
0
0
2e-04
0.0846
0.0359
0
0
0
0.0124
0
0
0
0
0
0
0.081
0
0.1186
0
0.0023
0.0578
0
0
0
0
0
0.4364
0.0496
0
0
0
0.1126
0.2483
0
0
0
1.054
0.1961
0
0
0
0
0.064
0
0
0.0926
0.799
0.5992
1.4049
0.4547
0.1271
0.0826
0.0736
0
0
0
0
0
0
0.0011
0.0011
0.0154
0.0053
0.0509
0.0014
0
0
0
0
0
0
0.0388
0.0491
0
0.0085
0
0
0.024
0.792
0.2603
0
0
0
0
0.0264
0
0
0
0
0
0
0
0
0.0052
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1408
0.0059
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0203
0.0406
0
0
0
0
0
0
0
0.0203
0
0
0
0
0
0
0
0.2028
0.0203
0.4056
0.1643
0.1232
0.2231
0.2637
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0124
